Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
Antelope ^np+++??+=Antelope
Canyon ^np+++??+=Canyon
is ^vbz+bez+vrb++=is
a ^at++++=a
narrow ^jj+atrb+++=narrow
slot ^nn++++=slot
canyon ^nn++++=canyon,
, ^zz++++=EXTRAWORD
so ^ql++++=so
it ^pp3+it+++=it
is ^vbz+bez+aux++=isn't
n't ^xnot++not++0=EXTRAWORD
recommended ^vbd+vsua++xvbn+=recommended
for ^in++++=for
anyone ^pn++++=anyone
with ^in++++=with
claustrophobia ^nn+++??+=claustrophobia.
. ^zz++++=EXTRAWORD
A ^at++++=A
good ^jj+atrb+++=good
alternative ^nn++++=alternative
would ^md+prd+++=would
be ^vb+be+aux++=be
to ^to++++=to
do ^vbi++++=do
to ^in++++=to
Bryce ^np+++??+=Bryce
Canyon ^np+++??+=Canyon
in ^in++++=in
Utah ^np++++=Utah,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
has ^vbz+hvz+vrb++=has
a ^at++++=a
similar ^nn++++=similar
feel ^vb+vprv+++=feel
without ^in++++=without
being ^xvbg+++xvbg+=being
so ^ql+emph+++=so
narrow ^jj++++=narrow,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
the ^ati++++=the
Sedona ^np+++??+=Sedona
area ^nn++++=area.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
both ^abx++++=both
have ^vb+hv+vrb++=have
beautiful ^jj+atrb+++=beautiful
red ^jj+atrb+++=red
rock ^nn++++=rock
formations ^nns+nom+++=formations.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
may ^md+pos+++=may
also ^rb++splt++=also
want ^vb++++=want
to ^to+vcmp+++=to
try ^vbi++++=try
Lower ^jjr++++=Lower
Antelope ^np+++??+=Antelope
Canyon ^np+++??+=Canyon.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
as ^in++++=as
narrow ^jj++++=narrow
as ^ql++++=as
the ^ati++++=the
upper ^jjb+atrb+++=upper
canyon ^nn++++=canyon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
you ^pp2+pp2+++=you
can ^md+pos+++=can
see ^vb+vprv+++=see
if ^cs+cnd+++=if
that ^dt+dem+++=that
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
canyon ^nn++++=canyon
would ^md+prd+++=would
be ^vb+be+vrb++=be
okay ^rb+dspt+++=okay
with ^in++++=with
claustrophobia ^nn+++??+=claustrophobia.
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
a ^at++++=a
problem ^nn++++=problem.
. ^zz++++=EXTRAWORD
Can ^md+pos+++=Can
I ^pp1a+pp1+++=I
help ^vb++++=help
you ^pp2+pp2+++=you
with ^in++++=with
anything ^pn++++=anything
else ^rb+cnj+++=else?
? ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
4.5 ^cd++++=4.5
hour ^nn++++=hour
drive ^nn++++=drive
from ^in++++=from
Flagstaff ^np+++??+=Flagstaff,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
only ^rb+down+++=only
2 ^zz++++=2
hours ^nns++++=hours
from ^in++++=from
Page ^nn++++=Page.
. ^zz++++=EXTRAWORD
Sedona ^np+++??+=Sedona
is ^vbz+bez+vrb++=is
45 ^cd++++=45
minutes ^nns++++=minutes
south ^np+pl+++=south
of ^in++++=of
flagstaff ^np++++=Flagstaff.
. ^zz++++=EXTRAWORD
ok ^rb+dspt+++=ok,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you're
are ^vb+ber+vrb++=EXTRAWORD
welcome ^jj+pred+++=welcome!
! ^zz++++=EXTRAWORD
