Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
can ^md+pos+++=can
I ^pp1a+pp1+++=I
help ^vb++++=help
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
two ^cd++++=two
hour ^nn++++=hour
free ^jj++++=free
parking ^jj+++xvbg+=parking
on ^in++++=on
Rte ^np+++??+=Rte
66 ^cd++++=66,
, ^zz++++=EXTRAWORD
on ^in++++=on
the ^ati++++=the
side ^nn++++=side
streets ^nns++++=streets
east ^np+pl+++=east
of ^in++++=of
San ^np++++=San
Francisco ^np++++=Francisco
on ^in++++=on
the ^ati++++=the
Southside ^np+++??+=Southside,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
free ^jj++++=free
parking ^jj+++xvbg+=parking
in ^in++++=in
the ^ati++++=the
neighborhoods ^nns+nom+++=neighborhoods
west ^np+pl+++=west
of ^in++++=of
City ^nn++++=City
Hall ^npl++++=Hall.
. ^zz++++=EXTRAWORD
Paid ^j+++xvbn+=Paid
parking ^jj+++xvbg+=parking
downtown ^rn++++=downtown
is ^vbz+bez+vrb++=is
$ ^zz++++=$1
1 ^zz++++=EXTRAWORD
per ^in++++=per
hour ^nn++++=hour,
, ^zz++++=EXTRAWORD
pay ^nn++++=pay
with ^in++++=with
a ^at++++=a
credit ^nn++++=credit
card ^nn++++=card
at ^in++++=at
the ^ati++++=the
kiosks ^nns++++=kiosks
located ^vwbn+++xvbn+=located
throughout ^rb++++=throughout
downtown ^rn++++=downtown
by ^in++++=by
entering ^xvbg+++xvbg+=entering
your ^pp$+pp2+++=your
license ^nn+++??+=license
plate ^nn++++=plate
# ^zz++++=#.
. ^zz++++=EXTRAWORD
The ^ati++++=The
parking ^jj+atrb++xvbg+=parking
system ^nn++++=system
tracks ^nns++++=tracks
your ^pp$+pp2+++=your
license ^nn+++??+=license
plate ^nn++++=plate
and ^cc++++=and
knows ^vbz+vprv+++=knows
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
paid ^vbd+++xvbn+=paid
( ^zz++++=(no
no ^at++++=EXTRAWORD
receipt ^nn++++=receipt
given ^vwbn+++xvbn+=given).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
do ^vb+do+aux++=do
not ^xnot++not++=not
have ^vb+hv+vrb++=have
that ^dt+dem+++=that
information ^nn+nom+++=information
specifically ^rb+cnj+++=specifically,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
hopefully ^rb++++=hopefully
the ^ati++++=the
attached ^jj+atrb++xvbn+=attached
link ^nn++++=link
will ^md+prd+++=will
help ^vb++++=help.
. ^zz++++=EXTRAWORD
< ^zz++++=<link>
link ^nn++++=EXTRAWORD
> ^zz++++=EXTRAWORD
The ^ati++++=The
Starlight ^np+++??+=Starlight
bookstore ^nn+++??+=bookstore
on ^in++++=on
Leroux ^np+++??+=Leroux
sells ^vbz++++=sells
used ^vbd+++xvbn+=used
books,15 ^nn+++??+=books,15
N ^zz++++=N
Leroux ^np+++??+=Leroux
St ^npl++++=St,
, ^zz++++=EXTRAWORD
Flagstaff ^np+++??+=Flagstaff,
, ^zz++++=EXTRAWORD
Az ^np+++??+=AZ
86001 ^cd++++=86001.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=is
across ^in+pl+++=across
the ^ati++++=the
street ^nn++++=street
from ^in++++=from
the ^ati++++=the
visitor ^nn++++=visitor's
's ^vbz+bez+vrb++0=EXTRAWORD
center ^jjr++++=center
to ^in++++=to
the ^ati++++=the
north ^np+pl+++=north.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
get ^vb++++=get
a ^at++++=a
map ^nn++++=map
of ^in++++=of
Flagstaff ^np+++??+=Flagstaff
at ^in++++=at
the ^ati++++=the
visitor ^nn++++=visitor's
's ^vbz+bez+vrb++0=EXTRAWORD
center ^jjr++++=center
to ^in++++=to
further ^jjb++++=further
help ^vb++++=help
navigate ^nn+nom+++=navigate.
. ^zz++++=EXTRAWORD
