Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
can ^md+pos+++=can
I ^pp1a+pp1+++=I
help ^vb++++=help?
? ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
Josephine ^np++++=Josephine's
's ^$++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
a ^at++++=a
good ^jj+atrb+++=good
menu ^nn++++=menu
and ^cc++++=and
nice ^jj+atrb+++=nice
scenery ^nn+nom+++=scenery.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Cottage ^nn+nom+++=Cottage
Place ^nn++++=Place
and ^cc++++=and
Tinderbox ^np+++??+=Tinderbox
are ^vb+ber+vrb++=are
two ^cd++++=two
other ^ppls++++=other
choices ^nns++++=choices
for ^in++++=for
a ^at++++=a
quiet ^jj+atrb+++=quiet
romantic ^jj+atrb+++=romantic
dinner ^nn++++=dinner.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
do ^vb+do+vrb++=do
9 ^zz++++=9
of ^in++++=of
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
Grab ^vb++++=Grab
an ^at++++=an
Ale ^nn++++=Ale
Trail ^nn++++=Trail
map ^nn++++=map
in ^in++++=in
the ^ati++++=the
visitor ^nn++++=visitor's
's ^vbz+bez+vrb++0=EXTRAWORD
center ^jjr++++=center.
. ^zz++++=EXTRAWORD
most ^rbt+emph+++=Most
are ^vb+ber+vrb++=are
within ^in++++=within
walking ^nn++++=walking
distance ^nn+nom+++=distance.
. ^zz++++=EXTRAWORD
