Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
can ^md+pos+++=can
I ^pp1a+pp1+++=I
help ^vb++++=help?
? ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
some ^dti++++=some
very ^ql+amp+++=very
pretty ^rb++++=pretty
red ^jj+atrb+++=red
rocks ^nns++++=rocks
there ^rn+pl+++=there
and ^cc++++=and
has ^vbz+hvz+vrb++=has
different ^jj+atrb+++=different
scenery ^nn+nom+++=scenery
than ^in++++=than
Flagstaff ^np+++??+=Flagstaff.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
like ^in++++=like
hiking ^nn++++=hiking
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
some ^dti++++=some
good ^jj+atrb+++=good
ones ^cd1s++++=ones
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
also ^rb++++=also
just ^rb+emph+++=just
nice ^jj++++=nice
to ^to+jcmp+++=to
go ^vbi++++=go
to ^in++++=to
some ^dti++++=some
viewpoints ^nns++++=viewpoints.
. ^zz++++=EXTRAWORD
The ^ati++++=The
shopping ^jj+atrb++xvbg+=shopping
area ^nn++++=area
can ^md+pos+++=can
be ^vb+be+vrb++=be
a ^at++++=a
bit ^nn++++=bit
too ^ql++++=too
much ^ap++++=much
in ^in++++=in
my ^pp$+pp1+++=my
opinion ^nn++++=opinion.
. ^zz++++=EXTRAWORD
If ^cs+cnd+++=If
you ^pp2+pp2+++=you
head ^nn++++=head
down ^in++++=down
179 ^cd++++=179
to ^in++++=to
the ^ati++++=the
Red ^jj+atrb+++=Red
Rock ^nn++++=Rock
Scenic ^np+++??+=Scenic
Highway ^nn++++=Highway
there ^ex+pex+++=there
are ^vb+ber+vrb++=are
several ^ap++++=several
viewpoints ^nns++++=viewpoints.
. ^zz++++=EXTRAWORD
Also ^rb++++=Also
Schnebly ^np+++??+=Schnebly
Hill ^nn++++=Hill
has ^vbz+hvz+vrb++=has
some ^dti++++=some
good ^jj+atrb+++=good
viewpoints ^nns++++=viewpoints
and ^cc++++=and
the ^ati++++=the
Airport ^nn++++=Airport
Rd ^npl++++=Rd.
 ^zz++++=EXTRAWORD
Overlook ^vb+vprv+++=overlook
Lots ^nns++++=Lots
Of ^in++++=of
Iron ^nn++++=iron
In ^rp++++=in
Them ^pp3o+pp3+++=them.
 ^zz++++=EXTRAWORD
