Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
a ^ap++++=a
few ^ap"++++=few
options ^nns+nom+++=options
to ^to++++=to
choose ^vbi++++=choose
from ^in+strn+++=from.
. ^zz++++=EXTRAWORD
Are ^vb+ber+aux++=Are
you ^pp2+pp2+++=you
looking ^vbg+++xvbg+=looking
for ^in++++=for
more ^rbr++++=more
local ^jj+atrb+++=local
restaurants ^nns+nom+++=restaurants,
, ^zz++++=EXTRAWORD
chains ^nns++++=chains,
, ^zz++++=EXTRAWORD
fast ^rb++++=fast
food ^nn++++=food,
, ^zz++++=EXTRAWORD
etc ^rb++++=etc?
? ^zz++++=EXTRAWORD
Okay ^rb+dspt+++=Okay.
. ^zz++++=EXTRAWORD
For ^in++++=For
local ^jj+atrb+++=local
restaurants ^nns+nom+++=restaurants,
, ^zz++++=EXTRAWORD
a ^at++++=a
couple ^nn++++=couple
of ^in++++=of
good ^jj+atrb+++=good
options ^nns+nom+++=options
would ^md+prd+++=would
be ^vb+be+vrb++=be
Beaver ^np+++??+=Beaver
Street ^nn++++=Street
Brewery ^nn+nom+++=Brewery,
, ^zz++++=EXTRAWORD
Charly ^np++++=Charly's
's ^$++++=EXTRAWORD
Pub ^nn++++=Pub
and ^cc++++=and
Grill ^nn++++=Grill,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Big ^jj+atrb+++=Big
Foot ^nn++++=Foot
Bbq ^np+++??+=BBQ.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes,
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
those ^dt+dem+++=those
options ^nns+nom+++=options
are ^vb+ber+vrb++=are
downtown ^rn++++=downtown.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
can ^md+pos+++=can
give ^vb++++=give
you ^pp2+pp2+++=you
other ^ppls++++=other
options ^nns+nom+++=options
outside ^in+cmpx+++=outside
of ^in"++++=of
downtown ^rn++++=downtown
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
want ^vb++++=want?
? ^zz++++=EXTRAWORD
Okay ^rb+dspt+++=Okay
perfect ^jj++++=perfect.
. ^zz++++=EXTRAWORD
Is ^vbz+bez+vrb++=Is
There ^rn+pl+++=there
Anything ^pn++++=anything
Else ^rb+cnj+++=else
I ^pp1a+pp1+++=I
Can ^md+pos+++=can
Help ^vb++++=help
You ^pp2+pp2+++=you
With ^in+strn+++=with?
 ^zz++++=EXTRAWORD
