Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
For ^in++++=For
food ^nn++++=food
or ^cc++++=or
tourist ^nn+nom+++=tourist-type
- ^zz++++=EXTRAWORD
type ^nn++++=EXTRAWORD
attractions ^nns+nom+++=attractions?
? ^zz++++=EXTRAWORD
Most ^ql+emph+++=Most
close ^vb++++=close
at ^in++++=at
5pm ^cd++++=5pm,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Lowell ^np+++??+=Lowell
Observatory ^np+++??+=Observatory
is ^vbz+bez+vrb++=is
open ^jj+pred+++=open
until ^in++++=until
10 ^cd++++=10
pm ^nn+++??+=pm.
. ^zz++++=EXTRAWORD
Sunset ^nn++++=Sunset
Crater ^np+++??+=Crater
and ^cc++++=and
Wupatki ^np+++??+=Wupatki
can ^md+pos+++=can
also ^rb++++=also
be ^vb+be+aux++=be
driven ^vpsv++agls+xvbnx+=driven
through ^in++++=through
after ^in++++=after
5 ^zz++++=5
pm ^nn+++??+=pm,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
their ^pp$+pp3+++=their
visitor ^nn++++=visitor
center ^jjr++++=center's
's ^vbz+bez+aux++0=EXTRAWORD
are ^vb+ber+aux++=are
closed ^vpsv++agls+xvbnx+=closed.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
think ^vb+vprv+tht0++=think
it ^pp3+it+++=it
will ^md+prd+++=will
be ^vb+be+vrb++=be.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
might ^md+pos+++=might
clear ^jj++++=clear
up ^rp++++=up
by ^in++++=by
evening ^nn++++=evening
and ^cc++++=and
you ^pp2+pp2+++=you
can ^md+pos+++=can
go ^vb++++=go
back ^rp++++=back
for ^in++++=for
the ^ati++++=the
same ^ap++++=same
price ^nn++++=price.
. ^zz++++=EXTRAWORD
