Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
can ^md+pos+++=can
I ^pp1a+pp1+++=I
help ^vb++++=help
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
Many ^ap++++=Many
of ^in++++=of
the ^ati++++=the
tent ^nn++++=tent-only
- ^zz++++=EXTRAWORD
only ^rb+down+++=EXTRAWORD
campgrounds ^nns+++??+=campgrounds
just ^rb+emph+++=just
opened ^xvbn+++xvbn+=opened
today ^nr+tm+++=today
in ^in++++=in
the ^ati++++=the
Coconino ^np+++??+=Coconino
National ^jj+atrb+++=National
Forest ^nn++++=Forest
( ^zz++++=(closest).
closest ^jjt++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Not ^xnot++not++=Not
all ^rb++++=all
of ^in++++=of
them ^pp3o+pp3+++=them
are ^vb+ber+aux++=are
opened ^vpsv++agls+xvbnx+=opened
just ^rb+emph+++=just
yet ^rb++++=yet.
. ^zz++++=EXTRAWORD
Give ^vb++++=Give
Coconino ^np+++??+=Coconino
National ^jj+atrb+++=National
Forest ^nn++++=Forest
a ^at++++=a
call ^nn++++=call
at ^in++++=at
( ^zz++++=(928)
928 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
527 ^cd++++=527-3600
- ^zz++++=EXTRAWORD
3600 ^cd++++=EXTRAWORD
to ^to++++=to
ask ^vbi++++=ask
which ^whp+who+++=which
campgrounds ^nns+++??+=campgrounds
and ^cc+cls+++=and
if ^cs+cnd+++=if
pets ^nns++++=pets
are ^vb+ber+aux++=are
allowed ^vpsv++agls+xvbnx+=allowed.
. ^zz++++=EXTRAWORD
Private ^jj+atrb+++=Private
campgrounds ^nns+++??+=campgrounds
in ^in++++=in
the ^ati++++=the
Flagstaff ^np+++??+=Flagstaff
area ^nn++++=area
will ^md+prd+++=will
have ^vb+hv+vrb++=have
a ^at++++=a
mix ^nn++++=mix
of ^in++++=of
rv ^np++++=RV
and ^cc++++=and
tent ^nn++++=tent
sites ^nns++++=sites.
. ^zz++++=EXTRAWORD
hope ^vb++++=Hope
that ^tht+vcmp+++=that
helps ^vbz++++=helps.
. ^zz++++=EXTRAWORD
