Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
can ^md+pos+++=can
I ^pp1a+pp1+++=I
help ^vb++++=help/
Probably ^rb++++=Probably.
. ^zz++++=EXTRAWORD
Arriving ^vbg+++xvbg+=Arriving
earlier ^rbr+tm+++=earlier
is ^vbz+bez+vrb++=is
better ^rbr++++=better.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
check ^vb+vprv+++=check
the ^ati++++=the
lines ^nns++++=lines
at ^in++++=at
< ^zz++++=<<link>>
< ^zz++++=EXTRAWORD
link ^nn++++=EXTRAWORD
> ^zz++++=EXTRAWORD
> ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
roughly ^rb+down+++=roughly
about ^in++++=about
the ^ati++++=the
same ^ap++++=same
temperature ^nn++++=temperature
as ^in++++=as
Flagstaff ^np+++??+=Flagstaff.
. ^zz++++=EXTRAWORD
The ^ati++++=The
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
canyon ^nn++++=canyon
is ^vbz+bez+vrb++=is
20 ^cd++++=20
degrees ^nns+nom+++=degrees
hotter ^jjr++++=hotter,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
why ^wrb+who+++=why
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
not ^xnot++not++=not
recommended ^vbd+vsua+++=recommended
to ^in++++=to
hike ^nn++++=hike
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
summer ^nn++++=summer.
. ^zz++++=EXTRAWORD
