Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
private ^jj+atrb+++=private
rafting ^jj+atrb++xvbg+=rafting
guides ^nns++++=guides
that ^tht+rel+subj++=that
go ^vb++++=go
through ^in++++=through
the ^ati++++=the
Grand ^jj+atrb+++=Grand
Canyon ^np+++??+=Canyon,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
those ^dt+pdem+++=those
are ^vb+ber+aux++=are
often ^rb++splt++=often
booked ^vpsv++agls+xvbnx+=booked
out ^rp+pl+++=out
years ^nns++++=years
in ^rp++++=in
advance ^nn+nom+++=advance.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
would ^md+prd+++=wouldn't
n't ^xnot++not++0=EXTRAWORD
be ^vb+be+vrb++=be
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
bring ^vb++++=bring
a ^at++++=a
personal ^jj+atrb+++=personal
kayak ^nn+++??+=kayak
down ^rp++++=down
to ^in++++=to
the ^ati++++=the
river ^nn++++=river..
. ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Flagstaff ^np+++??+=Flagstaff
Extreme ^nn++++=Extreme
at ^in++++=at
the ^ati++++=the
Ft ^nnu++++=Ft.
. ^zz++++=EXTRAWORD
Tuthill ^np+++??+=Tuthill
Park ^nn++++=Park
has ^vbz+hvz+vrb++=has
a ^at++++=a
good ^jj+atrb+++=good
adventure ^nn++++=adventure
course ^nn++++=course.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
could ^md+pos+++=could
do ^vb+do+vrb++=do
a ^at++++=a
half ^nn++++=half
day ^nn++++=day
river ^nn++++=river
trip ^nn++++=trip
from ^in++++=from
Page ^nn++++=Page,
, ^zz++++=EXTRAWORD
Az ^np+++??+=AZ
relatively ^rb++++=relatively
easily ^rb++++=easily.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It's
's ^vbz+bez+vrb++0=EXTRAWORD
about ^in++++=about
$ ^zz++++=$100
100 ^cd++++=EXTRAWORD
< ^zz++++=<<link>>
< ^zz++++=EXTRAWORD
link ^nn++++=EXTRAWORD
> ^zz++++=EXTRAWORD
> ^zz++++=EXTRAWORD
The ^ati++++=The
Flagstaff ^np+++??+=Flagstaff
Extreme ^nn++++=Extreme
is ^vbz+bez+vrb++=is
$ ^zz++++=$52.
52 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
a ^at++++=A
pamphlet ^nn+nom+++=pamphlet
is ^vbz+bez+vrb++=is
inside ^in+pl+++=inside
the ^ati++++=the
visitor ^nn++++=visitor's
's ^vbz+bez+vrb++0=EXTRAWORD
center ^jjr++++=center.
. ^zz++++=EXTRAWORD
