Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
The ^ati++++=The
Hotel ^nn++++=Hotel
Monte ^np++++=Monte
Vista ^np++++=Vista
is ^vbz+bez+vrb++=is
where ^wrb+who+++=where
they ^pp3a+pp3+++=they
shot ^vbd+++xvbnx+=shot
part ^vb++++=part
of ^in++++=of
Casablanca ^np++++=Casablanca,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
unfortunately ^rb++++=unfortunately
renovations ^nns+nom+++=renovations
over ^in++++=over
the ^ati++++=the
years ^nns++++=years
have ^vb+hv+aux++=have
altered ^vprf+++xvbnx+=altered
the ^ati++++=the
interior ^nn++++=interior
from ^in++++=from
what ^wdt+who+++=what
it ^pp3+it+++=it
looked ^vbd+++xvbn+=looked
like ^rb+phrv+++=like
in ^in++++=in
the ^ati++++=the
movie ^nn++++=movie.
. ^zz++++=EXTRAWORD
The ^ati++++=The
hotel ^nn++++=hotel
is ^vbz+bez+vrb++=is
one ^cd++++=one
block ^nn++++=block
north ^nr+pl+++=north
on ^in++++=on
San ^np++++=San
Francisco ^np++++=Francisco
St ^npt++++=St
from ^in++++=from
the ^ati++++=the
visitor ^nn++++=visitor
center ^jjr++++=center
and ^cc++++=and
you ^pp2+pp2+++=you
are ^vb+ber+aux++=are
allowed ^vpsv++agls+xvbnx+=allowed
inside ^in+strn+++=inside.
. ^zz++++=EXTRAWORD
They ^pp3a+pp3+++=They
have ^vb+hv+vrb++=have
a ^at++++=a
cafe ^nn++++=cafe
and ^cc++++=and
bar ^nn++++=bar
in ^in++++=in
the ^ati++++=the
hotel ^nn++++=hotel.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=You're
are ^vb+ber+vrb++=EXTRAWORD
welcome ^nn++++=welcome
