Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
Midday ^nn++++=Midday
is ^vbz+bez+vrb++=is
the ^ati++++=the
best ^jjt+atrb+++=best
time ^nn++++=time
of ^in++++=of
day ^nn++++=day
to ^to++++=to
visit ^vbi++++=visit
Antelope ^np+++??+=Antelope
Canyon ^np+++??+=Canyon,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
that ^dt+pdem+++=that
is ^vbz+bez+vrb++=is
when ^wrb+who+++=when
the ^ati++++=the
light ^nn++++=light
shines ^vbz++++=shines
down ^rp++++=down
directly ^rb++++=directly
( ^zz++++=(like
like ^vb++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
in ^in++++=in
many ^ap++++=many
photos ^vbz+++??+=photos
from ^in++++=from
the ^ati++++=the
Canyon ^np+++??+=Canyon).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You'll
'll ^md+prd+++0=EXTRAWORD
need ^vb++++=need
to ^to+vcmp+++=to
book ^vb++++=book
a ^at++++=a
tour ^nn++++=tour
for ^in++++=for
Upper ^jjb++++=Upper
Antelope ^np+++??+=Antelope
Canyon ^np+++??+=Canyon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
Flagstaff ^np+++??+=Flagstaff
Visitor ^nn++++=Visitor
Center ^np+++??+=Center
has ^vbz+hvz+vrb++=has
a ^at++++=a
list ^nn++++=list
of ^in++++=of
tour ^nn++++=tour
company ^nn++++=company
options ^nns+nom+++=options
that ^tht+rel+obj++=that
they ^pp3a+pp3+++=they
can ^md+pos+++=can
provide ^vb+vsua+tht0++=provide
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
The ^ati++++=The
one ^cd++++=one
I ^pp1a+pp1+++=I
know ^vb+vprv+++=know
off ^in+pl+++=off
the ^ati++++=the
top ^nn++++=top
of ^in++++=of
my ^pp$+pp1+++=my
head ^nn++++=head
is ^vbz+bez+vrb++=is
Chief ^jjb++++=Chief
Tsosie ^np++++=Tsosie's
's ^$++++=EXTRAWORD
tours ^nns++++=tours.
. ^zz++++=EXTRAWORD
Ahh ^np+++??+=Ahh
that ^tht+rel+subj++=that
will ^md+prd+++=will
be ^vb+be+vrb++=be
difficult ^jj+pred+++=difficult.
. ^zz++++=EXTRAWORD
Upper ^jjb++++=Upper
Antelope ^np+++??+=Antelope
Canyon ^np+++??+=Canyon
has ^vbz+hvz+vrb++=has
a ^at++++=a
number ^nn++++=number
of ^in++++=of
ladders ^nns+nom+++=ladders
as ^ql++++=as
part ^nn++++=part
of ^in++++=of
the ^ati++++=the
trail ^nn++++=trail.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
look ^vb++++=look
into ^in+ppvb+++=into
Lower ^jjr++++=Lower
Antelope ^np+++??+=Antelope
Canyon ^np+++??+=Canyon
as ^ql++++=as
an ^at++++=an
alternative ^nn++++=alternative.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
is ^vbz+bez+vrb++=isn't
n't ^xnot++not++0=EXTRAWORD
as ^in++++=as
narrow ^jj++++=narrow
as ^ql++++=as
the ^ati++++=the
Upper ^jjb+atrb+++=Upper
canyon ^nn++++=canyon,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
has ^vbz+hvz+vrb++=has
fewer ^ap++++=fewer
restrictions ^nns+nom+++=restrictions
on ^in++++=on
visitation ^nn+nom+++=visitation.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=You're
are ^vb+ber+vrb++=EXTRAWORD
welcome ^jj+pred+++=welcome,
, ^zz++++=EXTRAWORD
have ^vb+hv+vrb++=have
a ^at++++=a
good ^jj+atrb+++=good
day ^nn++++=day!
! ^zz++++=EXTRAWORD
