Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
What ^wdt+who+++=What
style ^nn++++=style
of ^in++++=of
food ^nn++++=food
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
like ^vb++++=like?
? ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
a ^at++++=a
number ^nn++++=number
of ^in++++=of
great ^jj+atrb+++=great
Mexican ^jj+atrb+++=Mexican
restaurants ^nns+nom+++=restaurants
in ^in++++=in
Flagstaff ^np+++??+=Flagstaff,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
have ^md"++pmd"++=have
to ^md+nec+++=to
drive ^vb++++=drive.
. ^zz++++=EXTRAWORD
I ^pp1a+pp1+++=I
would ^md+prd+++=would
recommend ^vb+vsua+++=recommend
Agave ^np+++??+=Agave,
, ^zz++++=EXTRAWORD
Salsa ^np+++??+=Salsa
Brava ^np+++??+=Brava,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
La ^np++++=La
Fonda ^np++++=Fonda's
's ^$++++=EXTRAWORD
are ^vb+ber+vrb++=are
all ^rb++++=all
good ^jj+atrb+++=good
options ^nns+nom+++=options.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
also ^rb++splt++=also
get ^vb++++=get
some ^dti++++=some
Mexican ^jj+atrb+++=Mexican
food ^nn++++=food
at ^in++++=at
Charly ^np++++=Charly's
's ^$++++=EXTRAWORD
Pub ^nn++++=Pub
and ^cc++++=and
Grill ^nn++++=Grill
in ^in++++=in
the ^ati++++=the
Weatherford ^np+++??+=Weatherford
Hotel ^nn++++=Hotel.
. ^zz++++=EXTRAWORD
Charly ^np++++=Charly's
's ^$++++=EXTRAWORD
is ^vbz+bez+aux++=is
located ^vpsv++agls+xvbnx+=located
downtown ^rn++++=downtown,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes.
. ^zz++++=EXTRAWORD
Most ^rbt+emph+++=Most
of ^in++++=of
the ^ati++++=the
area ^nn++++=area
attractions ^nns+nom+++=attractions
close ^rb++++=close
at ^in++++=at
5pm ^cd++++=5pm,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
Lowell ^np+++??+=Lowell
Observatory ^np+++??+=Observatory
is ^vbz+bez+vrb++=is
open ^jj+pred+++=open
until ^cs+sub+++=until
10pm ^cd++++=10pm
on ^in++++=on
weekdays ^nns++++=weekdays
and ^cc++++=and
is ^vbz+bez+vrb++=is
great ^jj+pred+++=great
for ^in++++=for
stargazing ^nn++++=stargazing.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=You're
are ^vb+ber+vrb++=EXTRAWORD
welcome ^jj+pred+++=welcome!
! ^zz++++=EXTRAWORD
