Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
leaves ^nns++++=leaves
from ^in++++=from
Williams ^np++++=Williams,
, ^zz++++=EXTRAWORD
Az ^np+++??+=AZ,
, ^zz++++=EXTRAWORD
about ^rb++++=about
half ^abn++++=half
an ^at++++=an
hour ^nn++++=hour
from ^in++++=from
Flagstaff ^np+++??+=Flagstaff.
. ^zz++++=EXTRAWORD
The ^ati++++=The
train ^nn++++=train
leaves ^vbz++++=leaves
in ^in++++=in
the ^ati++++=the
morning ^nn++++=morning,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+aux++=has
live ^vb++++=live
music ^nn++++=music
and ^cc++++=and
play ^vb++++=play-acting
- ^zz++++=EXTRAWORD
acting ^vbg+++xvbg+=EXTRAWORD
robbery ^nn+nom+++=robbery
on ^in++++=on
the ^ati++++=the
way ^nn++++=way.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
drops ^vbz++++=drops
you ^pp2+pp2+++=you
off ^rp+pl+++=off
at ^in++++=at
the ^ati++++=the
train ^nn++++=train
depot ^nn++++=depot
at ^in++++=at
the ^ati++++=the
Grand ^jj+atrb+++=Grand
Canyon ^np+++??+=Canyon
Village ^nn+nom+++=Village,
, ^zz++++=EXTRAWORD
just ^rb+emph+++=just
a ^ap++++=a
few ^ap"++++=few
short ^jj+atrb+++=short
walking ^jj+atrb++xvbg+=walking
minutes ^nns++++=minutes
from ^in++++=from
the ^ati++++=the
Rim ^nn++++=Rim
of ^in++++=of
the ^ati++++=the
Grand ^jj+atrb+++=Grand
Canyon ^np+++??+=Canyon.
. ^zz++++=EXTRAWORD
It ^pp3+it+++=It
leaves ^vbz++++=leaves
the ^ati++++=the
canyon ^nn++++=canyon
around ^in++++=around
3:45 ^cd++++=3:45
pm ^nn+++??+=pm
More ^rbr++++=More
Legroom ^nn++++=legroom
And ^cc++++=and
More ^ql++++=more
Privacy ^nn+nom+++=privacy
With ^in++++=with
The ^ati++++=the
Pricier ^jjr+atrb+++=pricier
Seats ^nns++++=seats.
 ^zz++++=EXTRAWORD
