Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
The ^ati++++=The
majority ^nn+nom+++=majority
of ^in++++=of
downtown ^rn++++=downtown
is ^vbz+bez+vrb++=is
$ ^zz++++=$1/hour
1 ^zz++++=EXTRAWORD
to ^in++++=to
park ^nn++++=park,
, ^zz++++=EXTRAWORD
excluding ^vbg+++xvbg+=excluding
the ^ati++++=the
American ^jj++++=American
Valet ^&fw++++=Valet-run
- ^zz++++=EXTRAWORD
run ^vb++++=EXTRAWORD
parking ^nvbg+++xvbg+=parking
lots ^nns++++=lots,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
are ^vb+ber+vrb++=are
more ^rbr++++=more
expensive ^jj+pred+++=expensive.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
park ^vb++++=park
at ^in++++=at
the ^ati++++=the
Visitor ^nn++++=Visitor
Center ^np+++??+=Center
for ^in++++=for
30 ^cd++++=30
minutes ^nns++++=minutes
for ^in++++=for
free ^jj++++=free
8 ^zz++++=8-5pm,
- ^zz++++=EXTRAWORD
5pm ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
outside ^in+cmpx+++=outside
of ^in"++++=of
those ^dt+dem+++=those
hours ^nns++++=hours
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
free ^jj+pred+++=free
to ^to+jcmp+++=to
park ^vb++++=park.
. ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
can ^md+pos+++=can
also ^rb++++=also
park ^nn++++=park
a ^ap++++=a
few ^ap"++++=few
blocks ^nns++++=blocks
north ^np+pl+++=north
or ^cc++++=or
west ^np+pl+++=west
of ^in++++=of
downtown ^rn++++=downtown
on ^in++++=on
neighborhood ^nn+nom+++=neighborhood
streets ^nns++++=streets
for ^in++++=for
free ^nn++++=free.
. ^zz++++=EXTRAWORD
