Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
That ^dt+pdem+++=That's
's ^vbz+bez+vrb++0=EXTRAWORD
fine ^jj++++=fine.
. ^zz++++=EXTRAWORD
Parking ^nvbg+++xvbg+=Parking
is ^vbz+bez+vrb++=is
$ ^zz++++=$1
1 ^zz++++=EXTRAWORD
an ^at++++=an
hour ^nn++++=hour
most ^ql+emph+++=most
places ^nns++++=places
you ^pp2+pp2+++=you
can ^md+pos+++=can
park ^vb++++=park.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
kiosks ^nns++++=kiosks
on ^in++++=on
the ^ati++++=the
street ^nn++++=street
where ^wrb+who+++=where
you ^pp2+pp2+++=you
can ^md+pos+++=can
pay ^vb++++=pay
by ^in++++=by
credit ^nn++++=credit
card ^nn++++=card
by ^in++++=by
entering ^xvbg+++xvbg+=entering
your ^pp$+pp2+++=your
license ^nn+++??+=license
plate ^nn++++=plate
# ^zz++++=#.
. ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
no ^at++++=no
receipt ^nn++++=receipt,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
add ^vb+vpub+++=add
more ^ql++++=more
time ^nn++++=time
if ^cs+cnd+++=if
needed ^vpsv++agls+xvbn+=needed
at ^in++++=at
any ^dt++++=any
kiosk ^nn++++=kiosk
downtown ^rn++++=downtown.
. ^zz++++=EXTRAWORD
