Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
How ^wrb+who+whq++=How
can ^md+pos+++=can
I ^pp1a+pp1+++=I
help ^vb++++=help?
? ^zz++++=EXTRAWORD
You ^pp2+pp2+++=You
are ^vb+ber+vrb++=are
basically ^rb+down+++=basically
in ^in++++=in
the ^ati++++=the
middle ^nn++++=middle
of ^in++++=of
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
On ^in++++=On
either ^dt++++=either
side ^nn++++=side
of ^in++++=of
the ^ati++++=the
tracks ^nns++++=tracks
is ^vbz+bez+vrb++=is
the ^ati++++=the
Downtown ^np+++??+=Downtown
Historic ^jj+atrb+++=Historic
District ^nn++++=District
and ^cc++++=and
Southside ^np+++??+=Southside
Historic ^jj+atrb+++=Historic
District ^nn++++=District.
. ^zz++++=EXTRAWORD
The ^ati++++=The
neighborhoods ^nns+nom+++=neighborhoods
of ^in++++=of
Townsite ^np+++??+=Townsite
and ^cc++++=and
La ^np++++=La
Plaza ^np++++=Plaza
Vieja ^np+++??+=Vieja
are ^vb+ber+vrb++=are
the ^ati++++=the
original ^jj+atrb+++=original
neighborhoods ^nns+nom+++=neighborhoods
to ^in++++=to
the ^ati++++=the
slight ^jj+atrb+++=slight
west ^np+pl+++=west.
. ^zz++++=EXTRAWORD
Yes ^uh++++=Yes.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
are ^vb+ber+vrb++=are
self ^nn++++=self-guided
- ^zz++++=EXTRAWORD
guided ^vbd+++xvbn+=EXTRAWORD
walking ^nvbg+++xvbg+=walking
tours ^nns++++=tours
inside ^in+pl+++=inside
the ^ati++++=the
visitor ^nn++++=visitor's
's ^vbz+bez+vrb++0=EXTRAWORD
center ^jjr++++=center
that ^dt+pdem+++=that
gives ^vbz++++=gives
history ^nn++++=history
of ^in++++=of
buildings ^nns++++=buildings
and ^cc++++=and
a ^at++++=a
public ^jj+atrb+++=public
art ^nn++++=art
map ^nn++++=map
as ^rb++++=as
well ^rb++++=well.
. ^zz++++=EXTRAWORD
