hello ^rb+dspt+++=hello.
. ^zz++++=EXTRAWORD
i ^pp1a+pp1+++0=i'd
'd ^md+prd+vrb++=EXTRAWORD
talk ^nn++++=talk
to ^in++++=to
the ^ati++++=the
bakers ^nns++++=bakers
at ^in++++=at
macy ^nn++++=macy's
's ^vbz+bez+vrb++0=EXTRAWORD
european ^jj+atrb+++=european
coffee ^nn++++=coffee
shop ^nn++++=shop
downtown ^rn++++=downtown.
. ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
make ^vb++++=make
custom ^nn++++=custom
cakes ^nns++++=cakes
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
find ^vb+vprv+++=find
delicious ^jj++++=delicious.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
need ^vb++++=need
to ^to+vcmp+++=to
order ^to++++=order
a ^at++++=a
couple ^nn++++=couple
days ^nns++++=days
ahead ^rb+pl+++=ahead
to ^to++++=to
put ^vbi++++=put
your ^pp$+pp2+++=your
order ^to++++=order
on ^rp++++=on
the ^ati++++=the
schedule ^nn++++=schedule.
. ^zz++++=EXTRAWORD
otherwise ^rb+cnj+++=otherwise,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
check ^vb+vprv+++=check
of ^in+emph+++=of
course ^nn+emph"+++=course
the ^ati++++=the
bakeries ^nns+nom+++=bakeries
in ^in++++=in
fry ^nns++++=fry's,
's, ^nn+++??+=EXTRAWORD
safeway ^nn+++??+=safeway,
, ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
on ^rb"++++=on.
. ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=i
find ^vb+vprv+++=find
bakeries ^nns+nom+++=bakeries
to ^to++++=to
be ^vbi++vrb++=be
better ^jjr+pred+++=better.
. ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=i
can ^md+pos+++=can't
n't ^xnot++not++0=EXTRAWORD
tell ^vb++++=tell
you ^pp2+pp2+++=you
offhand ^jj++++=offhand
how ^wrb+who+++=how
much ^rb++++=much
i ^pp1a+pp1+++=i
paid ^vbd+++xvbnx+=paid
for ^in++++=for
a ^at++++=a
cake ^nn++++=cake
when ^wrb+who+++=when
i ^pp1a+pp1+++=i
ordered ^vbd+vsua++xvbnx+=ordered.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
should ^md+nec+++=should
call ^vb++++=call
them ^pp3o+pp3+++=them.
. ^zz++++=EXTRAWORD
the ^ati++++=the
number ^nn++++=number
is ^vbz+bez+vrb++=is
( ^zz++++=(928)
928 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
774 ^cd++++=774-2243
- ^zz++++=EXTRAWORD
2243 ^cd++++=EXTRAWORD
you ^pp2+pp2+++=You're
are ^vb+ber+aux++=EXTRAWORD
very ^ql+amp+++=very
welcome ^vb++++=welcome!
! ^zz++++=EXTRAWORD
