hello ^rb+dspt+++=hello.
. ^zz++++=EXTRAWORD
flagstaff ^nn+++??+=flagstaff
is ^vbz+bez+vrb++=is
a ^at++++=a
university ^nn+nom+++=university
town ^nn++++=town,
, ^zz++++=EXTRAWORD
so ^ql++++=so
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
a ^at++++=a
nightlife ^nn+++??+=nightlife
that ^tht+rel+obj++=that
i ^pp1a+pp1+++0=i'd
'd ^md+prd+aux++=EXTRAWORD
describe ^vb++++=describe
as ^in++++=as
semi ^nn+++??+=semi-active.
- ^zz++++=EXTRAWORD
active ^jj++++=EXTRAWORD
. ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
any ^dti++++=any
dancing ^jj+atrb++xvbg+=dancing
clubs ^nns++++=clubs.
. ^zz++++=EXTRAWORD
what ^wdt+who+++=what
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
are ^vb+ber+vrb++=are
the ^ati++++=the
breweries ^nns+nom+++=breweries
and ^cc++++=and
bars ^nns++++=bars
with ^in++++=with
music ^nn++++=music,
, ^zz++++=EXTRAWORD
trivia ^nn+++??+=trivia
nights ^nns++++=nights,
, ^zz++++=EXTRAWORD
and ^rb++++=and
so ^rb"++++=so
on ^rb"++++=on.
. ^zz++++=EXTRAWORD
what ^wdt+who+++=what
music ^nn++++=music
do ^vb+do+aux++=do
you ^pp2+pp2+++=you
like ^vb++++=like
to ^to+vcmp+++=to
listen ^vbi++++=listen
to ^to++++=to?
? ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=i
believe ^vb+vprv+++=believe
the ^ati++++=the
hotel ^nn++++=hotel
monte ^np++++=monte
vista ^np++++=vista
has ^vbz+hvz+vrb++=has
good ^jj+atrb+++=good
alternative ^nn++++=alternative/rock
music ^nn++++=music.
. ^zz++++=EXTRAWORD
the ^ati++++=the
Museumc ^np+++??+=MuseumC
is ^vbz+bez+vrb++=is
better ^jjr+pred+++=better
for ^in++++=for
country ^nn++++=country
and ^cc++++=and
two ^cd++++=two
stepping ^vbg+++xvbg+=stepping.
. ^zz++++=EXTRAWORD
country ^nn++++=country,
, ^zz++++=EXTRAWORD
folk ^jjb++++=folk,
, ^zz++++=EXTRAWORD
pop ^np++++=pop
rock ^npl++++=rock,
, ^zz++++=EXTRAWORD
indie ^nn+++??+=indie
hops ^nns+++??+=hops
on ^in++++=on
birch ^nn++++=birch
will ^md+prd+++=will
book ^vb++++=book
singer ^nn++++=singer/songwriters
to ^to++++=to
perform ^vbi++++=perform.
. ^zz++++=EXTRAWORD
it ^pp3+it+++=it
has ^vbz+hvz+vrb++=has
a ^at++++=a
selection ^nn+nom+++=selection
of ^in++++=of
beers ^np++++=beers.
. ^zz++++=EXTRAWORD
oh ^uh++++=oh,
, ^zz++++=EXTRAWORD
an ^at++++=an
alternative ^nn++++=alternative
you ^pp2+pp2+++=you
should ^md+nec+++=should
check ^vb+vprv+++=check
is ^vbz+bez+vrb++=is
the ^ati++++=the
green ^jj+atrb+++=green
room ^nn++++=room.
. ^zz++++=EXTRAWORD
Let ^j+++xvbn+=Let
me ^pp1o+pp1+++=me
check ^vb+vprv+++=check
for ^in++++=for
you ^pp2+pp2+++=you.
. ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they're
're ^vb+ber+vrb++0=EXTRAWORD
all ^abn++++=all
open ^jj++++=open
on ^in++++=on
weekdays ^nns++++=weekdays,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
just ^rb+emph+++=just
depends ^vbz++++=depends
if ^cs+cnd+++=if
there ^ex+pex+++=there
are ^vb+ber+aux++=are
anything ^pn++++=anything
booked ^vbd+++xvbn+=booked.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
check ^vb+vprv+++=check
flagstaff365.com ^nn+++??+=flagstaff365.com
or ^cc++++=or
Flaglive ^np++++=FlagLive's
's ^$++++=EXTRAWORD
" ^zz++++="pulse"
pulse ^nn++++=EXTRAWORD
" ^zz++++=EXTRAWORD
section ^nn+nom+++=section
that ^tht+rel+subj++=that
is ^vbz+bez+aux++=is
more ^ql++++=more
centered ^vbd+++xvbn+=centered
around ^in++++=around
music ^nn++++=music
events ^nns++++=events.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=You're
are ^vb+ber+vrb++=EXTRAWORD
welcome ^jj+pred+++=welcome!
! ^zz++++=EXTRAWORD
