hello ^rb+dspt+++=hello.
. ^zz++++=EXTRAWORD
flagstaff ^nn+++??+=flagstaff
was ^vbd+bedz+aux++=was
founded ^vpsv++agls+xvbnx+=founded
in ^in++++=in
1881 ^cd+date+++=1881.
. ^zz++++=EXTRAWORD
hmm ^nn+++??+=hmm
i ^pp1a+pp1+++=i
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
an ^at++++=an
number ^nn++++=number.
. ^zz++++=EXTRAWORD
our ^pp$+pp1+++=our
visitor ^nn++++=visitor
center ^jjr++++=center
gets ^vbz++++=gets
91k ^cd++++=91k
visitors ^nns++++=visitors
every ^at++++=every
year ^nn++++=year,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
number ^nn++++=number
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
rising ^vbg+++xvbgx+=rising.
. ^zz++++=EXTRAWORD
flagstaff ^nn+++??+=flagstaff
is ^vbz+bez+vrb++=is
a ^at++++=a
hub ^nn++++=hub
for ^in++++=for
Northernaz ^np+++??+=NorthernAZ.
. ^zz++++=EXTRAWORD
many ^ap++++=many
of ^in++++=of
our ^pp$+pp1+++=our
visitors ^nns++++=visitors
stay ^vb++++=stay
here ^rn+pl+++=here
and ^cc++++=and
do ^vb+do+vrb++=do
day ^nn++++=day
trips ^nns++++=trips
outside ^jjb+atrb+++=outside
flagstaff ^nn+++??+=flagstaff.
. ^zz++++=EXTRAWORD
for ^in++++=for
the ^ati++++=the
city ^npl++++=city
itself ^ppl++++=itself,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
the ^ati++++=the
route ^nn++++=route
66 ^cd++++=66
history ^nn++++=history,
, ^zz++++=EXTRAWORD
lowellobs ^nns+++??+=lowellobs
( ^zz++++=(where
where ^wrb+who+++=EXTRAWORD
they ^pp3a+pp3+++=they
discovered ^vbd+vprv++xvbnx+=discovered
pluto ^np++++=pluto),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
museums ^nns++++=museums
and ^cc++++=and
national ^jj+atrb+++=national
monuments ^nns+nom+++=monuments,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
our ^pp$+pp1+++=our
year ^nn++++=year-round
- ^zz++++=EXTRAWORD
round ^in++++=EXTRAWORD
festivals ^nns+nom+++=festivals.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you're
are ^vb+ber+aux++=EXTRAWORD
very ^ql+amp+++=very
welcome ^vb++++=welcome
