hello ^rb+dspt+++=hello.
. ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
can ^md+pos+++=can
I ^pp1a+pp1+++=I
help ^vb++++=help
you ^pp2+pp2+++=you
today ^nr+tm+++=today?
? ^zz++++=EXTRAWORD
historically ^rb+cnj+++=historically,
, ^zz++++=EXTRAWORD
flagstaff ^nn+++??+=flagstaff
is ^vbz+bez+aux++=is
known ^vpsv++agls+xvbnx+=known
for ^in++++=for
route ^nn++++=route
66 ^cd++++=66
and ^cc++++=and
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is
close ^in+cmpx+++=close
to ^in"++++=to
the ^ati++++=the
grandc ^nn+++??+=grandc.
. ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
also ^rb++++=also
have ^vb+hv+vrb++=have
the ^ati++++=the
Lowellobs ^np+++??+=LowellObs
here ^rn+pl+++=here,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+vrb++=is
where ^wrb+who+++=where
pluto ^np++++=pluto
was ^vbd+bedz+aux++=was
discovered ^vpsv++agls+xvbnx+=discovered.
. ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=i
believe ^vb+vprv+tht0++=believe
the ^ati++++=the
observatory ^nn++++=observatory
deserves ^vbz++++=deserves
a ^at++++=a
visit ^nn++++=visit.
. ^zz++++=EXTRAWORD
they ^pp3a+pp3+++=they
open ^vb++++=open
from ^in++++=from
10am ^cd++++=10am-10pm
- ^zz++++=EXTRAWORD
10pm ^cd++++=EXTRAWORD
monday ^nr++++=monday-saturday,
- ^zz++++=EXTRAWORD
saturday ^nr++++=EXTRAWORD
, ^zz++++=EXTRAWORD
10am ^cd++++=10am-5pm
- ^zz++++=EXTRAWORD
5pm ^cd++++=EXTRAWORD
sunday ^nr++++=sunday.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
do ^vb+do+vrb++=do
solar ^jj+atrb+++=solar
viewings ^nns+++??+=viewings
and ^cc++++=and
tours ^nns++++=tours
during ^in++++=during
the ^ati++++=the
day ^nn++++=day.
. ^zz++++=EXTRAWORD
once ^rb+tm+++=once
the ^ati++++=the
sun ^nn++++=sun
sets ^vbz++++=sets
nighttime ^nn+++??+=nighttime
observations ^nns+nom+++=observations
begin ^vb++++=begin.
. ^zz++++=EXTRAWORD
i ^pp1a+pp1+++0=i'd
'd ^md+prd+aux++=EXTRAWORD
suggest ^vb+vpub+++=suggest
wearing ^vbg+++xvbg+=wearing
warm ^jj+atrb+++=warm
clothing ^nn++++=clothing.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
will ^md+prd+++=will
be ^vb+be+vrb++=be
outside ^jjb+pred+++=outside
for ^in++++=for
the ^ati++++=the
nighttime ^nn+++??+=nighttime
viewing ^vwbg+++xvbg+=viewing.
. ^zz++++=EXTRAWORD
Of ^in+emph+++=Of
Course ^nn+emph"+++=course!
 ^zz++++=EXTRAWORD
Do ^vb+do+aux++=Do
You ^pp2+pp2+++=you
Have ^vb+hv+vrb++=have
Any ^dti++++=any
Other ^ap++++=other
Questions ^nns+nom+++=questions?
 ^zz++++=EXTRAWORD
