Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
mean ^vb+vprv+++=mean
a ^at++++=a
big ^jj++++=big
u ^zz++++=u
shaped ^vwbn+++xvbn+=shaped
turn ^nn++++=turn?
? ^zz++++=EXTRAWORD
This ^dt+pdem+++=This?
? ^zz++++=EXTRAWORD
< ^zz++++=<<picture>>
< ^zz++++=EXTRAWORD
picture ^nn++++=EXTRAWORD
> ^zz++++=EXTRAWORD
> ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
horseshoe ^nn+++??+=horseshoe
bend ^nn++++=bend
in ^in++++=in
page ^nn++++=page,
, ^zz++++=EXTRAWORD
az ^nn+++??+=az.
. ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
about ^in++++=about
2 ^zz++++=2
hours ^nns++++=hours
from ^in++++=from
flagstaff ^nn+++??+=flagstaff
on ^in++++=on
89 ^cd++++=89
n ^zz++++=n.
. ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
free ^jj++++=free
when ^wrb+who+++=when
you ^pp2+pp2+++=you
have ^vb+hv+vrb++=have
a ^at++++=a
national ^jj+atrb+++=national
parks ^nns++++=parks
pass ^nn++++=pass.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
the ^ati++++=the
signs ^nns++++=signs
from ^in++++=from
the ^ati++++=the
road ^nn++++=road.
. ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
0.75 ^nn+++??+=0.75
mile ^nn++++=mile
hike ^nn+++??+=hike
to ^in++++=to
it ^pp3+it+++=it.
. ^zz++++=EXTRAWORD
no ^at++++=no.
. ^zz++++=EXTRAWORD
there ^ex+pex+++=there's
's ^vbz+bez+vrb++0=EXTRAWORD
a ^at++++=a
$ ^zz++++=$30
30 ^cd++++=EXTRAWORD
pass ^vb++++=pass
there ^rn+pl+++=there
at ^rb++++=at
the ^ati++++=the
parking ^jj+atrb++xvbg+=parking
lot ^nn++++=lot.
. ^zz++++=EXTRAWORD
otherwise ^rb+cnj+++=otherwise,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
you ^pp2+pp2+++=you're
're ^vb+ber+aux++0=EXTRAWORD
considering ^vbg+++xvbgx+=considering
visiting ^vbg+++xvbg+=visiting
any ^dti++++=any
other ^ap++++=other
parks ^nns++++=parks,
, ^zz++++=EXTRAWORD
i ^pp1a+pp1+++0=i'd
'd ^md+prd+aux++=EXTRAWORD
get ^vb++++=get
the ^ati++++=the
america ^np++++=america
the ^ati++++=the
beautiful ^jj+atrb+++=beautiful
pass ^nn++++=pass.
. ^zz++++=EXTRAWORD
the ^ati++++=the
pass ^vb++++=pass
costs ^nns++++=costs
$ ^zz++++=$80,
80 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
buy ^vb++++=buy
it ^pp3+it+++=it
at ^in++++=at
any ^dti++++=any
national ^jj+atrb+++=national
park ^nn++++=park
or ^cc++++=or
monument ^nn+nom+++=monument.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
could ^md+pos+++=could
even ^rb++splt++=even
visit ^vb++++=visit
the ^ati++++=the
Sunsetc ^np+++??+=SunsetC
( ^zz++++=(19
19 ^cd++++=EXTRAWORD
miles ^nns++++=miles
outside ^jjb+atrb+++=outside
flagstaff ^nn+++??+=flagstaff
on ^in++++=on
89 ^cd++++=89,
, ^zz++++=EXTRAWORD
on ^in++++=on
your ^pp$+pp2+++=your
way ^nn++++=way)
) ^zz++++=EXTRAWORD
to ^to++++=to
obtain ^vbi++++=obtain
one ^pn++++=one
at ^in++++=at
the ^ati++++=the
visitor ^nn++++=visitor
center ^jjr++++=center.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
leave ^vb++++=leave
the ^ati++++=the
parks ^nns++++=parks
pass ^vb++++=pass
on ^rb+phrv+++=on
your ^pp$+pp2+++=your
dashboard ^nn+++??+=dashboard,
, ^zz++++=EXTRAWORD
so ^ql++++=so
you ^pp2+pp2+++=you
will ^md+prd+++=won't
n't ^xnot++not++0=EXTRAWORD
need ^vb++pmd"++=need
to ^to+vcmp+pmd++=to
get ^vb++++=get
a ^at++++=a
ticket ^nn++++=ticket
at ^rb++++=at
horseshoe ^nn++++=horseshoe
bend ^nn++++=bend.
. ^zz++++=EXTRAWORD
