Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
a ^ap++++=a
few ^ap"++++=few
thrift ^nn++++=thrift
shops ^nns++++=shops,
, ^zz++++=EXTRAWORD
the ^ati++++=the
closest ^jjt+atrb+++=closest
one ^pn++++=one
to ^in++++=to
the ^ati++++=the
visitor ^nn++++=visitor
center ^jjr++++=center
is ^vbz+bez+vrb++=is
the ^ati++++=the
garden ^nn++++=garden
thrift ^nn++++=thrift,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
locate ^vb++++=locate
it ^pp3+it+++=it
right ^jj++++=right
across ^in+pl+++=across
the ^ati++++=the
train ^nn++++=train
tracks ^nns++++=tracks
on ^in++++=on
beaver ^jjr++++=beaver
st ^npt++++=st.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=You're
are ^vb+ber+vrb++=EXTRAWORD
welcome ^jj+pred+++=welcome.
. ^zz++++=EXTRAWORD
