Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
i ^pp1a+pp1+++=i
went ^vbd+++xvbnx+=went
with ^in++++=with
a ^at++++=a
relative ^nn++++=relative,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
he ^pp3a+pp3+++=he
is ^vbz+bez+vrb++=is
very ^ql+amp+++=very
afraid ^jj++++=afraid
of ^in++++=of
heights ^nns++++=heights
( ^zz++++=(won't
will ^md+prd+++=EXTRAWORD
n't ^xnot++not++0=EXTRAWORD
fly ^vb++++=fly),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
he ^pp3a+pp3+++=he
did ^vbd+dod+vrb++=did
okay ^rb+dspt+++=okay.
. ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
some ^dti++++=some
sections ^nns+nom+++=sections
where ^wrb+who+++=where
the ^ati++++=the
canyon ^nn++++=canyon
juts ^nns+++??+=juts
out ^rp+pl+++=out
further ^jjb++++=further
that ^cs+sub+++=that
you ^pp2+pp2+++=you
might ^md+pos+++=might
not ^xnot++not++=not
like ^vb++++=like,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
many ^ap++++=many
points ^nns++++=points
that ^tht+rel+subj++=that
have ^vb+hv+vrb++=have
railing ^nn+nom+++=railing
and ^cc++++=and
you ^pp2+pp2+++=you'd
'd ^md+prd+aux++0=EXTRAWORD
see ^vb+vprv+++=see
the ^ati++++=the
canyon ^nn++++=canyon
( ^zz++++=(like
like ^in++++=EXTRAWORD
mather ^np++++=mather
point ^nn++++=point)
) ^zz++++=EXTRAWORD
that ^dt+pdem+++=that
would ^md+prd+++=would
make ^vb++++=make
it ^pp3+it+++=it
well ^rb++++=well
your ^pp$+pp2+++=your
while ^cs+sub+++=while
and ^cc++++=and
you ^pp2+pp2+++=you
will ^md+prd+++=will
feel ^vb+vprv+++=feel
safe ^jj++++=safe
enough ^dt++++=enough.
. ^zz++++=EXTRAWORD
at ^rb++++=at
many ^ap++++=many
of ^in++++=of
them ^pp3o+pp3+++=them,
, ^zz++++=EXTRAWORD
yes ^uh++++=yes.
. ^zz++++=EXTRAWORD
some ^dti++++=some
that ^cs+sub+++=that
also ^rb++++=also
come ^vb++++=come
to ^in++++=to
my ^pp$+pp1+++=my
mind ^nn++++=mind
are ^vb+ber+vrb++=are
hopi ^nn+++??+=hopi
point ^nn++++=point
and ^cc++++=and
the ^ati++++=the
east ^np+pl+++=east
of ^in++++=of
yavapai ^nn+++??+=yavapai
geology ^nn++++=geology
museum ^npl++++=museum
( ^zz++++=(you
you ^pp2+pp2+++=EXTRAWORD
should ^md+nec+++=should
go ^vb++++=go
inside ^jjb++++=inside
to ^to++++=to
get ^vbi++++=get
an ^at++++=an
window ^nn++++=window
view ^nn++++=view
too ^rb++++=too.)
. ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
should ^md+nec+++=should
do ^vb+do+vrb++=do
okay ^rb+dspt+++=okay.
. ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
quite ^rb++++=quite
an ^at++++=an
experience ^nn+nom+++=experience.
. ^zz++++=EXTRAWORD
