hello ^rb+dspt+++=hello.
. ^zz++++=EXTRAWORD
so ^rb++++=so
to ^in++++=to
answer ^nn++++=answer
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
basically ^rb+down+++=basically
this ^dt+pdem+++=this
happens ^vbz+vsua+++=happens
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
mineral ^vb++++=mineral
deposits ^nns++++=deposits
in ^in++++=in
the ^ati++++=the
rocks ^nns++++=rocks.
. ^zz++++=EXTRAWORD
here ^rn+pl+++=here
is ^vbz+bez+vrb++=is
what ^wdt+who+++=what
i ^pp1a+pp1+++=i
found ^vbd+vprv++xvbnx+=found
from ^in++++=from
the ^ati++++=the
sedona ^nn+++??+=sedona
website ^nn++++=website:
: ^zz++++=EXTRAWORD
" ^zz++++="the
the ^ati++++=EXTRAWORD
red ^jj+atrb+++=red
rocks ^nns++++=rocks
are ^vb+ber+aux++=are
formed ^vpsv++by+xvbnx+=formed
by ^in++++=by
a ^at++++=a
layer ^nn++++=layer
of ^in++++=of
rock ^npl++++=rock
known ^vbd+vprv++xvbn+=known
as ^ql++++=as
the ^ati++++=the
Schneblyh ^np+++??+=SchneblyH
formation ^nn+nom+++=formation.
. ^zz++++=EXTRAWORD
the ^ati++++=the
Schneblyh ^np+++??+=SchneblyH
formation ^nn+nom+++=formation
is ^vbz+bez+vrb++=is
a ^at++++=a
layer ^nn++++=layer
of ^in++++=of
red ^nn++++=red
to ^in++++=to
orange ^nn++++=orange
sandstone ^nn++++=sandstone
found ^vbd+vprv++xvbn+=found
only ^rb+down+++=only
around ^rp++++=around
sedona ^nn+++??+=sedona."
. ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
red ^jj+atrb+++=red
rocks ^nns++++=rocks
are ^vb+ber+vrb++=are
pretty ^rb++++=pretty
common ^jj+pred+++=common
in ^in++++=in
Northernaz ^np+++??+=NorthernAZ,
, ^zz++++=EXTRAWORD
even ^rb++++=even
up ^rp++++=up
into ^in++++=into
utah ^np++++=utah.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
should ^md+nec+++=should
try ^vb++++=try
jeep ^nn++++=jeep
tour ^nn++++=tour
companies ^nns++++=companies
in ^in++++=in
sedona ^nn+++??+=sedona.
. ^zz++++=EXTRAWORD
Pinkjeep ^np+++??+=PinkJeep
tours ^nns++++=tours
is ^vbz+bez+vrb++=is
the ^ati++++=the
oldest ^jjt+atrb+++=oldest
tour ^nn++++=tour
company ^nn++++=company
down ^rp++++=down
there ^rn+pl+++=there,
, ^zz++++=EXTRAWORD
their ^pp$+pp3+++=their
offices ^nns++++=offices
are ^vb+ber+vrb++=are
in ^in++++=in
sedona ^nn++++=sedona
across ^in+pl+++=across
the ^ati++++=the
chamber ^nn++++=chamber
of ^in++++=of
commerce ^nn++++=commerce
