Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
can ^md+pos+++=can
i ^pp1a+pp1+++=i
help ^vb++++=help
you ^pp2+pp2+++=you?
? ^zz++++=EXTRAWORD
probably ^rb++++=probably.
. ^zz++++=EXTRAWORD
allow ^vb++++=allow
me ^pp1o+pp1+++=me
to ^to++++=to
suggest ^vbi+vpub+++=suggest
that ^tht+vcmp+++=that
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
better ^jjr++++=better
if ^cs+cnd+++=if
you ^pp2+pp2+++=you
arrive ^vb++++=arrive
earlier ^jjr++++=earlier.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
check ^vb+vprv+++=check
the ^ati++++=the
lines ^nns++++=lines
at ^in++++=at
< ^zz++++=<<link>>
< ^zz++++=EXTRAWORD
link ^nn++++=EXTRAWORD
> ^zz++++=EXTRAWORD
> ^zz++++=EXTRAWORD
it ^pp3+it+++=it's
's ^vbz+bez+vrb++0=EXTRAWORD
roughly ^rb+down+++=roughly
the ^ati++++=the
same ^ap++++=same
temperature ^nn++++=temperature
as ^ql++++=as
flagstaff ^vb+++??+=flagstaff.
. ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
should ^md+nec+++=should
know ^vb+vprv+++=know
that ^tht+vcmp+++=that
the ^ati++++=the
bottom ^nn++++=bottom
of ^in++++=of
the ^ati++++=the
canyon ^nn++++=canyon
is ^vbz+bez+vrb++=is
20 ^cd++++=20
degrees ^nns+nom+++=degrees
hotter ^jjr++++=hotter,
, ^zz++++=EXTRAWORD
that ^dt+pdem+++=that's
's ^vbz+bez+vrb++0=EXTRAWORD
why ^wrb+who+++=why
i ^pp1a+pp1+++=i
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
recommend ^vb+vsua+++=recommend
you ^pp2+pp2+++=you
to ^in++++=to
hike ^nn++++=hike
it ^pp3+it+++=it
in ^in++++=in
the ^ati++++=the
summer ^nn++++=summer.
. ^zz++++=EXTRAWORD
