hello ^rb+dspt+++=hello.
. ^zz++++=EXTRAWORD
how ^wrb+who+whq++=how
can ^md+pos+++=can
I ^pp1a+pp1+++=I
help ^vb++++=help
you ^pp2+pp2+++=you
today ^nr+tm+++=today?
? ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
do ^vb+do+aux++=don't
n't ^xnot++not++0=EXTRAWORD
have ^vb+hv+vrb++=have
any ^dti++++=any
zoos ^nns++++=zoos
in ^in++++=in
Northernaz ^np+++??+=NorthernAZ.
. ^zz++++=EXTRAWORD
the ^ati++++=the
closest ^jjt++++=closest
you ^pp2+pp2+++=you'll
'll ^md+prd+++0=EXTRAWORD
find ^vb+vprv+++=find
is ^vbz+bez+vrb++=is
bearizona ^nn+++??+=bearizona,
, ^zz++++=EXTRAWORD
a ^at++++=a
drive ^nn++++=drive
through ^in++++=through
wildlife ^nn+++??+=wildlife
park ^npl++++=park
in ^in++++=in
williams ^np++++=williams,
, ^zz++++=EXTRAWORD
30 ^cd++++=30
minutes ^nns++++=minutes
west ^np+pl+++=west
of ^in++++=of
flagstaff ^nn+++??+=flagstaff.
. ^zz++++=EXTRAWORD
yes ^nn++++=yes
it ^pp3+it+++=it
is ^vbz+bez+vrb++=is.
. ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
that ^dt+pdem+++=that
concerns ^vbz++++=concerns
you ^pp2+pp2+++=you,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
should ^md+nec+++=should
ride ^vb++++=ride
the ^ati++++=the
bus ^nn++++=bus
that ^tht+rel+subj++=that
are ^vb+ber+aux++=are
scheduled ^vpsv++agls+xvbnx+=scheduled
a ^at++++=a
couple ^nn++++=couple
times ^nns++++=times
a ^at++++=a
day ^nn++++=day.
. ^zz++++=EXTRAWORD
what ^wdt+who+++=what
i ^pp1a+pp1+++=i
like ^vb++++=like
when ^wrb+who+++=when
you ^pp2+pp2+++=you
take ^vb++++=take
the ^ati++++=the
bus ^nn++++=bus
is ^vbz+bez+vrb++=is
that ^tht+vcmp+++=that
you ^pp2+pp2+++=you
will ^md+prd+++=will
hear ^vb+vprv+++=hear
about ^in++++=about
the ^ati++++=the
animals ^nns+nom+++=animals
that ^tht+rel+obj++=that
you ^pp2+pp2+++=you
see ^vb+vprv+++=see
. ^zz++++=.
not ^xnot++not++=Not
a ^at++++=a
problem ^nn++++=problem!
! ^zz++++=EXTRAWORD
