Hello ^rb+dspt+++=Hello.
. ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+vrb++=have
a ^at++++=a
5 ^zz++++=5-day
- ^zz++++=EXTRAWORD
day ^nn++++=EXTRAWORD
explore ^vb++++=explore
flagstaff ^nn+++??+=flagstaff
guide ^vb++++=guide
available ^jj++++=available.
. ^zz++++=EXTRAWORD
to ^to++++=to
pick ^vbi++++=pick
up ^rp++++=up
a ^at++++=a
physical ^jj+atrb+++=physical
copy ^nn++++=copy,
, ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
get ^vb++++=get
one ^pn++++=one
at ^in++++=at
our ^pp$+pp1+++=our
visitor ^nn++++=visitor
center ^jjr++++=center.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
can ^md+pos+++=can
download ^vb+++??+=download
a ^at++++=a
pdf ^nn+++??+=pdf
version ^nn++++=version
from ^in++++=from
the ^ati++++=the
flagstaffarizona.org ^nn+++??+=flagstaffarizona.org
website ^nn++++=website.
. ^zz++++=EXTRAWORD
you ^pp2+pp2+++=you
just ^rb+emph+++=just
need ^vb++++=need
to ^to+vcmp+++=to
google ^vb+++??+=google
" ^zz++++="explore
explore ^vb++++=EXTRAWORD
flagstaff ^jj+atrb++??+=flagstaff
itinerary ^nn+nom+++=itinerary
planning ^vwbg+++xvbg+=planning
guide ^nn++++=guide"
" ^zz++++=EXTRAWORD
and ^cc++++=and
it ^pp3+it+++=it
will ^md+prd+++=will
pop ^vb++++=pop
up ^rp++++=up
as ^in++++=as
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
first ^od++++=first
results ^nns++++=results
you ^pp2+pp2+++=you
get ^vb++++=get.
. ^zz++++=EXTRAWORD
the ^ati++++=the
guide ^nn++++=guide
gives ^vbz++++=gives
you ^pp2+pp2+++=you
highlights ^nns++++=highlights
and ^cc++++=and
the ^ati++++=the
main ^jjb+atrb+++=main
attractions ^nns+nom+++=attractions.
. ^zz++++=EXTRAWORD
